#Name: disassembly
#Label: Disassembly
#Description: Machine instructions composing the program.
5	1	00000618	strb r3, [fp, -#21]
5	1	0000061c	mov r2, #1
5	1	00000620	ldr r3, [fp, -#16]
5	1	00000624	mov r3, r2, lsl r3
5	1	00000628	str r3, [fp, -#12]
5	1	0000062c	mov r3, #0
5	1	00000630	str r3, [fp, -#8]
5	1	00000634	b 00000668
5	2	00000668	ldr r3, [fp, -#12]
5	2	0000066c	sub r3, r3, #1
5	2	00000670	ldr r2, [fp, -#8]
5	2	00000674	cmp r2, r3
5	2	00000678	blt 00000638
5	3	00000638	ldr r3, [fp, -#8]
5	3	0000063c	add r3, r3, #1
5	3	00000640	ldr r2, [fp, -#20]
5	3	00000644	add r2, r2, r3
5	3	00000648	ldr r3, [fp, -#8]
5	3	0000064c	ldr r1, [fp, -#20]
5	3	00000650	add r3, r1, r3
5	3	00000654	ldrb r2, [r2, #0]
5	3	00000658	strb r2, [r3, #0]
5	3	0000065c	ldr r3, [fp, -#8]
5	3	00000660	add r3, r3, #1
5	3	00000664	str r3, [fp, -#8]
5	4	0000067c	ldr r3, [fp, -#12]
5	4	00000680	sub r3, r3, #1
5	4	00000684	ldr r2, [fp, -#20]
5	4	00000688	add r3, r2, r3
5	4	0000068c	ldrb r2, [fp, -#21]
5	4	00000690	strb r2, [r3, #0]
5	4	00000694	mov r0, r0
5	4	00000698	add sp, fp, #0
5	4	0000069c	ldr fp, [sp], #4
5	4	000006a0	bx lr
6	1	00000548	FixFilter:
6	1	00000548	str fp, [sp, -#4]!
6	1	0000054c	add fp, sp, #0
6	1	00000550	sub sp, sp, #20
6	1	00000554	str r0, [fp, -#16]
6	1	00000558	str r1, [fp, -#20]
6	1	0000055c	mov r3, #0
6	1	00000560	str r3, [fp, -#8]
6	1	00000564	mov r2, #1
6	1	00000568	ldr r3, [fp, -#16]
6	1	0000056c	mov r3, r2, lsl r3
6	1	00000570	str r3, [fp, -#12]
6	1	00000574	ldr r3, [pc, #128]
6	1	00000578	mov r2, #0
6	1	0000057c	str r2, [r3, #0]
6	1	00000580	b 000005c0
6	2	000005c0	ldr r3, [pc, #52]
6	2	000005c4	ldr r3, [r3, #0]
6	2	000005c8	ldr r2, [fp, -#12]
6	2	000005cc	cmp r2, r3
6	2	000005d0	bgt 00000584
6	3	00000584	ldr r3, [pc, #112]
6	3	00000588	ldr r3, [r3, #0]
6	3	0000058c	mov r2, r3
6	3	00000590	ldr r3, [fp, -#20]
6	3	00000594	add r3, r3, r2
6	3	00000598	ldrb r3, [r3, #0]
6	3	0000059c	mov r2, r3
6	3	000005a0	ldr r3, [fp, -#8]
6	3	000005a4	add r3, r3, r2
6	3	000005a8	str r3, [fp, -#8]
6	3	000005ac	ldr r3, [pc, #72]
6	3	000005b0	ldr r3, [r3, #0]
6	3	000005b4	add r3, r3, #1
6	3	000005b8	ldr r2, [pc, #60]
6	3	000005bc	str r3, [r2, #0]
6	4	000005d4	ldr r2, [fp, -#8]
6	4	000005d8	ldr r3, [fp, -#16]
6	4	000005dc	mov r3, r2, asr r3
6	4	000005e0	str r3, [fp, -#8]
6	4	000005e4	ldr r3, [fp, -#8]
6	4	000005e8	and r3, r3, #255
6	4	000005ec	mov r0, r3
6	4	000005f0	add sp, fp, #0
6	4	000005f4	ldr fp, [sp], #4
6	4	000005f8	bx lr
7	1	000006a4	action:
7	1	000006a4	str fp, [sp, -#4]!
7	1	000006a8	add fp, sp, #0
7	1	000006ac	sub sp, sp, #20
7	1	000006b0	ldr r3, [pc, #428]
7	1	000006b4	ldr r3, [r3, #0]
7	1	000006b8	str r3, [fp, -#16]
7	1	000006bc	ldr r3, [pc, #420]
7	1	000006c0	ldr r3, [r3, #0]
7	1	000006c4	str r3, [fp, -#12]
7	1	000006c8	mov r3, #0
7	1	000006cc	str r3, [fp, -#8]
7	1	000006d0	b 000006f8
7	2	000006f8	ldr r3, [fp, -#8]
7	2	000006fc	cmp r3, #7
7	2	00000700	ble 000006d4
7	3	000006d4	sub r2, fp, #16
7	3	000006d8	ldr r3, [fp, -#8]
7	3	000006dc	add r3, r2, r3
7	3	000006e0	ldrb r2, [r3, #0]
7	3	000006e4	ldr r3, [pc, #384]
7	3	000006e8	strb r2, [r3, #0]
7	3	000006ec	ldr r3, [fp, -#8]
7	3	000006f0	add r3, r3, #1
7	3	000006f4	str r3, [fp, -#8]
7	4	00000704	ldr r3, [pc, #356]
7	4	00000708	ldr r3, [r3, #0]
7	4	0000070c	cmp r3, #5
7	4	00000710	bgt 00000768
7	5	00000768	ldr r3, [pc, #256]
7	5	0000076c	ldr r3, [r3, #0]
7	5	00000770	cmp r3, #23
7	5	00000774	bne 00000784
7	6	00000784	ldr r3, [pc, #228]
7	6	00000788	ldr r3, [r3, #0]
7	6	0000078c	ldr r2, [pc, #228]
7	6	00000790	cmp r3, r2
7	6	00000794	bne 000007c8
7	7	000007c8	ldr r3, [pc, #160]
7	7	000007cc	ldr r3, [r3, #0]
7	7	000007d0	cmp r3, #300
7	7	000007d4	blt 00000830
7	8	00000830	ldr r3, [pc, #56]
7	8	00000834	ldr r3, [r3, #0]
7	8	00000838	ldr r2, [pc, #72]
7	8	0000083c	cmp r3, r2
7	8	00000840	ble 00000850
7	9	00000850	mov r3, #0
7	9	00000854	mov r0, r3
7	9	00000858	add sp, fp, #0
7	9	0000085c	ldr fp, [sp], #4
7	9	00000860	bx lr
7	10	00000844	ldr r3, [pc, #40]
7	10	00000848	mov r2, #0
7	10	0000084c	strb r2, [r3, #0]
7	11	000007d8	ldr r3, [pc, #144]
7	11	000007dc	ldr r3, [r3, #0]
7	11	000007e0	cmp r3, #400
7	11	000007e4	bgt 00000830
7	12	000007e8	ldr r3, [pc, #116]
7	12	000007ec	ldr r3, [r3, #0]
7	12	000007f0	cmp r3, #12800
7	12	000007f4	ble 0000080c
7	13	0000080c	ldr r3, [pc, #84]
7	13	00000810	ldr r3, [r3, #0]
7	13	00000814	cmp r3, #12800
7	13	00000818	ble 00000830
7	14	0000081c	ldr r3, [pc, #68]
7	14	00000820	ldr r3, [r3, #0]
7	14	00000824	sub r3, r3, #1
7	14	00000828	ldr r2, [pc, #56]
7	14	0000082c	str r3, [r2, #0]
7	15	000007f8	ldr r3, [pc, #100]
7	15	000007fc	ldr r3, [r3, #0]
7	15	00000800	sub r3, r3, #1
7	15	00000804	ldr r2, [pc, #88]
7	15	00000808	str r3, [r2, #0]
7	16	00000798	ldr r3, [pc, #212]
7	16	0000079c	mov r2, #1
7	16	000007a0	strb r2, [r3, #0]
7	16	000007a4	ldr r3, [pc, #208]
7	16	000007a8	mov r2, #0
7	16	000007ac	str r2, [r3, #0]
7	16	000007b0	ldr r3, [pc, #200]
7	16	000007b4	mov r2, #0
7	16	000007b8	str r2, [r3, #0]
7	16	000007bc	ldr r3, [pc, #192]
7	16	000007c0	mov r2, #0
7	16	000007c4	str r2, [r3, #0]
7	17	00000778	ldr r3, [pc, #244]
7	17	0000077c	mov r2, #3
7	17	00000780	strb r2, [r3, #0]
7	18	00000714	ldr r3, [pc, #344]
7	18	00000718	mov r2, #2
7	18	0000071c	strb r2, [r3, #0]
7	18	00000720	ldr r3, [pc, #316]
7	18	00000724	ldr r3, [r3, #0]
7	18	00000728	cmp r3, #24320
7	18	0000072c	bge 00000744
7	19	00000744	ldr r3, [pc, #284]
7	19	00000748	ldr r3, [r3, #0]
7	19	0000074c	cmp r3, #24320
7	19	00000750	bge 00000768
7	20	00000754	ldr r3, [pc, #268]
7	20	00000758	ldr r3, [r3, #0]
7	20	0000075c	add r3, r3, #16
7	20	00000760	ldr r2, [pc, #256]
7	20	00000764	str r3, [r2, #0]
7	21	00000730	ldr r3, [pc, #300]
7	21	00000734	ldr r3, [r3, #0]
7	21	00000738	add r3, r3, #16
7	21	0000073c	ldr r2, [pc, #288]
7	21	00000740	str r3, [r2, #0]
8	1	00001230	doPWM:
8	1	00001230	stmdb sp!, {fp, lr}
8	1	00001234	add fp, sp, #4
8	1	00001238	ldr r3, [pc, #72]
8	1	0000123c	ldr r3, [r3, #0]
8	1	00001240	add r3, r3, #1
8	1	00001244	ldr r2, [pc, #60]
8	1	00001248	str r3, [r2, #0]
8	1	0000124c	ldr r3, [pc, #52]
8	1	00001250	ldr r3, [r3, #0]
8	1	00001254	cmp r3, #10
8	1	00001258	bne 00001280
8	2	00001280	mov r0, r0
8	2	00001284	ldmia sp!, {fp, pc}
8	3	0000125c	bl 0000088c
8	4	00001260	ldr r3, [pc, #32]
8	4	00001264	mov r2, #0
8	4	00001268	str r2, [r3, #0]
8	4	0000126c	ldr r3, [pc, #24]
8	4	00001270	ldr r3, [r3, #0]
8	4	00001274	add r3, r3, #1
8	4	00001278	ldr r2, [pc, #12]
8	4	0000127c	str r3, [r2, #0]
9	1	0000088c	updatePWM:
9	1	0000088c	str fp, [sp, -#4]!
9	1	00000890	add fp, sp, #0
9	1	00000894	sub sp, sp, #12
9	1	00000898	ldr r3, [pc, #308]
9	1	0000089c	ldr r3, [r3, #0]
9	1	000008a0	mov r3, r3, lsl #8
9	1	000008a4	str r3, [fp, -#8]
9	1	000008a8	ldr r3, [pc, #296]
9	1	000008ac	ldr r3, [r3, #0]
9	1	000008b0	ldr r2, [fp, -#8]
9	1	000008b4	cmp r2, r3
9	1	000008b8	ble 000008cc
9	2	000008cc	ldr r3, [pc, #264]
9	2	000008d0	mov r2, #1
9	2	000008d4	strb r2, [r3, #0]
9	3	000008fc	ldr r3, [pc, #216]
9	3	00000900	mov r2, #1
9	3	00000904	strb r2, [r3, #1]
9	4	0000093c	ldr r3, [pc, #152]
9	4	00000940	mov r2, #1
9	4	00000944	strb r2, [r3, #2]
9	5	0000096c	ldr r3, [pc, #104]
9	5	00000970	mov r2, #1
9	5	00000974	strb r2, [r3, #3]
9	6	0000099c	ldr r3, [pc, #56]
9	6	000009a0	mov r2, #1
9	6	000009a4	strb r2, [r3, #4]
9	7	000009c4	mov r0, r0
9	7	000009c8	add sp, fp, #0
9	7	000009cc	ldr fp, [sp], #4
9	7	000009d0	bx lr
9	8	000009b8	ldr r3, [pc, #20]
9	8	000009bc	mov r2, #0
9	8	000009c0	str r2, [r3, #0]
9	9	0000098c	ldr r3, [pc, #72]
9	9	00000990	mov r2, #0
9	9	00000994	strb r2, [r3, #4]
9	9	00000998	b 000009a8
9	10	000009a8	ldr r3, [pc, #36]
9	10	000009ac	ldr r3, [r3, #0]
9	10	000009b0	cmp r3, #100
9	10	000009b4	bne 000009c4
9	11	0000095c	ldr r3, [pc, #120]
9	11	00000960	mov r2, #0
9	11	00000964	strb r2, [r3, #3]
9	11	00000968	b 00000978
9	12	00000978	ldr r3, [pc, #108]
9	12	0000097c	ldr r3, [r3, #0]
9	12	00000980	ldr r2, [fp, -#8]
9	12	00000984	cmp r2, r3
9	12	00000988	ble 0000099c
